Indicador;Sexo, grupo de edad y nivel de estudios;periodo;Total
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2022-1T hasta 2022-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2021-4T hasta 2022-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2021-3T hasta 2022-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2021-2T hasta 2022-1T;1,4
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2021-1T hasta 2021-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2020-4T hasta 2021-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2020-3T hasta 2021-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2020-2T hasta 2021-1T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2020-1T hasta 2020-4T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2019-4T hasta 2020-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2019-3T hasta 2020-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2019-2T hasta 2020-1T;1,4
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2019-1T hasta 2019-4T;1,4
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2018-4T hasta 2019-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2018-3T hasta 2019-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2018-2T hasta 2019-1T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2018-1T hasta 2018-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2017-4T hasta 2018-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2017-3T hasta 2018-2T;1,4
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2017-2T hasta 2018-1T;1,4
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2017-1T hasta 2017-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2016-4T hasta 2017-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2016-3T hasta 2017-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2016-2T hasta 2017-1T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2016-1T hasta 2016-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2015-4T hasta 2016-3T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2015-3T hasta 2016-2T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2015-2T hasta 2016-1T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2015-1T hasta 2015-4T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2014-4T hasta 2015-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2014-3T hasta 2015-2T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2014-2T hasta 2015-1T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2014-1T hasta 2014-4T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2013-4T hasta 2014-3T;1,3
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2013-3T hasta 2014-2T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2013-2T hasta 2014-1T;1,2
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2013-1T hasta 2013-4T;1,1
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2012-4T hasta 2013-3T;1,1
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2012-3T hasta 2013-2T;1,1
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2012-2T hasta 2013-1T;1,0
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2012-1T hasta 2012-4T;1,0
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2011-4T hasta 2012-3T;0,9
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2011-3T hasta 2012-2T;0,9
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2011-2T hasta 2012-1T;0,9
EMPLEO VINCULADO AL DEPORTE: En porcentaje del total de empleo;Educación superior o equivalente;De 2011-1T hasta 2011-4T;0,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2025-1T hasta 2025-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2024-4T hasta 2025-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2024-3T hasta 2025-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2024-2T hasta 2025-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2024-1T hasta 2024-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2023-4T hasta 2024-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2023-3T hasta 2024-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2023-2T hasta 2024-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2023-1T hasta 2023-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2022-4T hasta 2023-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2022-3T hasta 2023-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2022-2T hasta 2023-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2022-1T hasta 2022-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2021-4T hasta 2022-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2021-3T hasta 2022-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2021-2T hasta 2022-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2021-1T hasta 2021-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2020-4T hasta 2021-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2020-3T hasta 2021-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2020-2T hasta 2021-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2020-1T hasta 2020-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2019-4T hasta 2020-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2019-3T hasta 2020-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2019-2T hasta 2020-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2019-1T hasta 2019-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2018-4T hasta 2019-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2018-3T hasta 2019-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2018-2T hasta 2019-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2018-1T hasta 2018-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2017-4T hasta 2018-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2017-3T hasta 2018-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2017-2T hasta 2018-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2017-1T hasta 2017-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2016-4T hasta 2017-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2016-3T hasta 2017-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2016-2T hasta 2017-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2016-1T hasta 2016-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2015-4T hasta 2016-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2015-3T hasta 2016-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2015-2T hasta 2016-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2015-1T hasta 2015-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2014-4T hasta 2015-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2014-3T hasta 2015-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2014-2T hasta 2015-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2014-1T hasta 2014-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2013-4T hasta 2014-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2013-3T hasta 2014-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2013-2T hasta 2014-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2013-1T hasta 2013-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2012-4T hasta 2013-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2012-3T hasta 2013-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2012-2T hasta 2013-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2012-1T hasta 2012-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2011-4T hasta 2012-3T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2011-3T hasta 2012-2T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2011-2T hasta 2012-1T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;TOTAL;De 2011-1T hasta 2011-4T;100,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2025-1T hasta 2025-4T;60,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2024-4T hasta 2025-3T;60,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2024-3T hasta 2025-2T;60,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2024-2T hasta 2025-1T;59,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2024-1T hasta 2024-4T;59,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2023-4T hasta 2024-3T;59,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2023-3T hasta 2024-2T;59,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2023-2T hasta 2024-1T;59,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2023-1T hasta 2023-4T;60,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2022-4T hasta 2023-3T;60,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2022-3T hasta 2023-2T;60,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2022-2T hasta 2023-1T;59,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2022-1T hasta 2022-4T;57,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2021-4T hasta 2022-3T;56,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2021-3T hasta 2022-2T;55,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2021-2T hasta 2022-1T;54,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2021-1T hasta 2021-4T;55,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2020-4T hasta 2021-3T;58,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2020-3T hasta 2021-2T;59,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2020-2T hasta 2021-1T;60,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2020-1T hasta 2020-4T;60,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2019-4T hasta 2020-3T;60,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2019-3T hasta 2020-2T;60,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2019-2T hasta 2020-1T;59,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2019-1T hasta 2019-4T;59,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2018-4T hasta 2019-3T;59,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2018-3T hasta 2019-2T;58,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2018-2T hasta 2019-1T;58,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2018-1T hasta 2018-4T;58,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2017-4T hasta 2018-3T;57,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2017-3T hasta 2018-2T;57,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2017-2T hasta 2018-1T;57,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2017-1T hasta 2017-4T;58,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2016-4T hasta 2017-3T;59,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2016-3T hasta 2017-2T;60,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2016-2T hasta 2017-1T;61,7
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2016-1T hasta 2016-4T;60,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2015-4T hasta 2016-3T;60,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2015-3T hasta 2016-2T;59,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2015-2T hasta 2016-1T;58,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2015-1T hasta 2015-4T;57,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2014-4T hasta 2015-3T;56,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2014-3T hasta 2015-2T;55,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2014-2T hasta 2015-1T;54,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2014-1T hasta 2014-4T;54,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2013-4T hasta 2014-3T;53,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2013-3T hasta 2014-2T;54,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2013-2T hasta 2014-1T;54,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2013-1T hasta 2013-4T;55,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2012-4T hasta 2013-3T;56,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2012-3T hasta 2013-2T;57,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2012-2T hasta 2013-1T;58,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2012-1T hasta 2012-4T;58,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2011-4T hasta 2012-3T;59,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2011-3T hasta 2012-2T;60,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2011-2T hasta 2012-1T;61,8
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Hombres;De 2011-1T hasta 2011-4T;62,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2025-1T hasta 2025-4T;39,1
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2024-4T hasta 2025-3T;39,5
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2024-3T hasta 2025-2T;40,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2024-2T hasta 2025-1T;40,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2024-1T hasta 2024-4T;40,2
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2023-4T hasta 2024-3T;41,0
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2023-3T hasta 2024-2T;40,6
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2023-2T hasta 2024-1T;40,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2023-1T hasta 2023-4T;39,9
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2022-4T hasta 2023-3T;39,3
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2022-3T hasta 2023-2T;39,4
EMPLEO VINCULADO AL DEPORTE: Distribución porcentual;Mujeres;De 2022-2T hasta 2023-1T;40,5
